iid,id,gender,attr_o,sinc_o,intel_o,fun_o,amb_o,shar_o,like_o,age,field,race,from
311,4,1,9,8,8,6,6,7,8,29,Finance/Economics,4,New York
311,4,1,8,8,7,8,7,6,8,29,Finance/Economics,4,New York
311,4,1,7.5,8,8,7,7,5.5,7,29,Finance/Economics,4,New York
312,5,1,6,8,7,7,7,7,8,23,Museum Anthropology,2,NYC
312,5,1,5,7,7,7,7,7,6,23,Museum Anthropology,2,NYC
312,5,1,6,6,6,6,4,5,6,23,Museum Anthropology,2,NYC
312,5,1,5,5,5,5,9,6,5,23,Museum Anthropology,2,NYC
312,5,1,8,9,9,9,9,7,8,23,Museum Anthropology,2,NYC
312,5,1,8,9,9,8,9,10,8,23,Museum Anthropology,2,NYC
312,5,1,8,10,9,9,9,10,9,23,Museum Anthropology,2,NYC
312,5,1,5,6,8,2,5,6,3,23,Museum Anthropology,2,NYC
312,5,1,10,10,10,10,10,10,10,23,Museum Anthropology,2,NYC
312,5,1,6,10,9,8,8,7,7,23,Museum Anthropology,2,NYC
312,5,1,7,6,8,3,5,5,5,23,Museum Anthropology,2,NYC
312,5,1,7,8,8,8,7,8,8,23,Museum Anthropology,2,NYC
312,5,1,7,8,8,7,7,6,7,23,Museum Anthropology,2,NYC
312,5,1,7,8,7.5,8,7,7,8,23,Museum Anthropology,2,NYC
313,6,1,5,8,8,7,8,8,8,27,Business,2,Boston
313,6,1,7,7,,9,,9,8,27,Business,2,Boston
313,6,1,8,8,9,8,7,8,8,27,Business,2,Boston
313,6,1,5,7,7,7,7,7,7,27,Business,2,Boston
313,6,1,8,8,8,8,8,8,8,27,Business,2,Boston
313,6,1,8,9,9,8,8,7,8,27,Business,2,Boston
313,6,1,9,10,10,10,9,9,10,27,Business,2,Boston
313,6,1,7,7,8,8,5,6,8,27,Business,2,Boston
313,6,1,6,10,,,,8,5,27,Business,2,Boston
313,6,1,7,8,8,8,8,7,8,27,Business,2,Boston
313,6,1,6,9,8,7,5,5,6,27,Business,2,Boston
313,6,1,7,7,7,6,7,6,7,27,Business,2,Boston
313,6,1,7,8,8,6,6,6,7,27,Business,2,Boston
313,6,1,8,9,9,9,8,8,9,27,Business,2,Boston
314,7,1,4,9,8,5,9,8,8,32,Political Science,6,"New Delhi, India"
314,7,1,6,8,9,5,5,,6,32,Political Science,6,"New Delhi, India"
314,7,1,5,5,6,4,2,2,2,32,Political Science,6,"New Delhi, India"
314,7,1,5,7,7,6,8,6,7,32,Political Science,6,"New Delhi, India"
314,7,1,6,8,8,6,8,6,6,32,Political Science,6,"New Delhi, India"
314,7,1,8,9,8,8,8,7,8,32,Political Science,6,"New Delhi, India"
314,7,1,4,9,10,6,9,2,3,32,Political Science,6,"New Delhi, India"
314,7,1,7,6,7,6,8,6,5,32,Political Science,6,"New Delhi, India"
314,7,1,5,7,10,7,7,6,4,32,Political Science,6,"New Delhi, India"
314,7,1,6,7,9,6,9,6,7,32,Political Science,6,"New Delhi, India"
314,7,1,6,9,10,3,9,4,6,32,Political Science,6,"New Delhi, India"
314,7,1,6,8,9,8,8,6,7,32,Political Science,6,"New Delhi, India"
314,7,1,6,8,7,7,8,6,6,32,Political Science,6,"New Delhi, India"
314,7,1,4,8,8,5,8,4,6,32,Political Science,6,"New Delhi, India"
315,8,1,6,8,8,6,6,6,7,27,Environmental Engineering,2,way too little space here. world citizen.
315,8,1,7,7,8,6,,,7,27,Environmental Engineering,2,way too little space here. world citizen.
315,8,1,7,8,8,5,5,5,6,27,Environmental Engineering,2,way too little space here. world citizen.
315,8,1,3,5,7,5,9,5,4,27,Environmental Engineering,2,way too little space here. world citizen.
315,8,1,9,8,8,8,8,8,8,27,Environmental Engineering,2,way too little space here. world citizen.
315,8,1,7,7,10,9,9,4,8,27,Environmental Engineering,2,way too little space here. world citizen.
315,8,1,8,10,10,8,7,7,8,27,Environmental Engineering,2,way too little space here. world citizen.
315,8,1,5,6,6,5,6,5,5,27,Environmental Engineering,2,way too little space here. world citizen.
315,8,1,7,6,6,,6,5,7,27,Environmental Engineering,2,way too little space here. world citizen.
315,8,1,5,6,8,5,8,5,5,27,Environmental Engineering,2,way too little space here. world citizen.
315,8,1,6,8,10,3,8,2,6,27,Environmental Engineering,2,way too little space here. world citizen.
315,8,1,5,9,9,8,7,8,8,27,Environmental Engineering,2,way too little space here. world citizen.
315,8,1,8,8,8,8,8,6,8,27,Environmental Engineering,2,way too little space here. world citizen.
315,8,1,6.5,8,8,6,7,6.5,6,27,Environmental Engineering,2,way too little space here. world citizen.
316,9,1,8,9,9,9,9,8,8,25,Business,2,Philadelphia
316,9,1,5,7,8,9,9,,6,25,Business,2,Philadelphia
316,9,1,9,8,8,9,8,8,8,25,Business,2,Philadelphia
316,9,1,7,7,7,8,9,7,7,25,Business,2,Philadelphia
316,9,1,9,9,9,9,9,9,9,25,Business,2,Philadelphia
316,9,1,10,10,10,10,10,8,9,25,Business,2,Philadelphia
316,9,1,8,9,9,10,7,10,9,25,Business,2,Philadelphia
316,9,1,6,6,7,7,8,4,7,25,Business,2,Philadelphia
316,9,1,7,6,6,7,8,,7,25,Business,2,Philadelphia
316,9,1,6,7,8,7,8,5,7,25,Business,2,Philadelphia
316,9,1,9,8,9,9,9,5,6,25,Business,2,Philadelphia
316,9,1,7,5,7,5,9,7,6,25,Business,2,Philadelphia
316,9,1,7,8,8,7,8,6,7,25,Business,2,Philadelphia
316,9,1,,7,7,8,7,7,7,25,Business,2,Philadelphia
317,10,1,8,8,7,7,7,5,7,30,MBA,2,Italy
317,10,1,8,6,,9,,,8,30,MBA,2,Italy
317,10,1,8,10,8,9,8,8,8,30,MBA,2,Italy
317,10,1,8,8,7,7,9,8,7,30,MBA,2,Italy
317,10,1,9,7,8,7,7,5,7,30,MBA,2,Italy
317,10,1,8,9,9,9,9,8,9,30,MBA,2,Italy
317,10,1,10,9,10,10,9,9,10,30,MBA,2,Italy
317,10,1,9,8,8,10,5,5,8,30,MBA,2,Italy
317,10,1,7,10,,,10,,6,30,MBA,2,Italy
317,10,1,7,7,7,9,8,7,7,30,MBA,2,Italy
317,10,1,7,7,8,10,7,8,9,30,MBA,2,Italy
317,10,1,8,5,8,9,7,3,7,30,MBA,2,Italy
317,10,1,7,8,8,8,8,6,8,30,MBA,2,Italy
317,10,1,7,6,7,8,5,7,7,30,MBA,2,Italy
318,11,1,3,8,8,5,7,5,7,29,Business Administration,6,"Ottawa, Canada"
318,11,1,5,9,8,8,8,8,8,29,Business Administration,6,"Ottawa, Canada"
318,11,1,5,5,5,6,6,8,6,29,Business Administration,6,"Ottawa, Canada"
318,11,1,3,8,8,7,9,9,6,29,Business Administration,6,"Ottawa, Canada"
318,11,1,6,7,8,6,7,5,6,29,Business Administration,6,"Ottawa, Canada"
318,11,1,7,9,10,9,9,6,7,29,Business Administration,6,"Ottawa, Canada"
318,11,1,7,10,9,7,10,6,6,29,Business Administration,6,"Ottawa, Canada"
318,11,1,5,10,10,5,10,2,6,29,Business Administration,6,"Ottawa, Canada"
318,11,1,7,8,5,,,,4,29,Business Administration,6,"Ottawa, Canada"
318,11,1,5,7,7,6,7,5,6,29,Business Administration,6,"Ottawa, Canada"
318,11,1,5,6,7,3,7,2,6,29,Business Administration,6,"Ottawa, Canada"
318,11,1,4,7,8,5,7,8,5,29,Business Administration,6,"Ottawa, Canada"
318,11,1,5,6,6,5,5,6,5,29,Business Administration,6,"Ottawa, Canada"
318,11,1,4,6,7,6,6,5,5,29,Business Administration,6,"Ottawa, Canada"
319,12,1,2,8,7,8,7,7,5,26,Curriculum and Teaching/Giftedness,2,New Jersey
319,12,1,4,8,,5,,,5,26,Curriculum and Teaching/Giftedness,2,New Jersey
319,12,1,7,9,9,6,5,5,6,26,Curriculum and Teaching/Giftedness,2,New Jersey
319,12,1,3,10,10,8,9,10,7,26,Curriculum and Teaching/Giftedness,2,New Jersey
319,12,1,6,7,7,6,7,8,7,26,Curriculum and Teaching/Giftedness,2,New Jersey
319,12,1,7,8,8,8,8,8,8,26,Curriculum and Teaching/Giftedness,2,New Jersey
319,12,1,8,10,10,10,9,10,9,26,Curriculum and Teaching/Giftedness,2,New Jersey
319,12,1,5,6,10,5,6,6,4,26,Curriculum and Teaching/Giftedness,2,New Jersey
319,12,1,2,10,8,5,,,3,26,Curriculum and Teaching/Giftedness,2,New Jersey
319,12,1,3,6,5,5,5,4,4,26,Curriculum and Teaching/Giftedness,2,New Jersey
319,12,1,3,6,5,5,6,0,5,26,Curriculum and Teaching/Giftedness,2,New Jersey
319,12,1,4,6,7,5,9,6,6,26,Curriculum and Teaching/Giftedness,2,New Jersey
319,12,1,5,6,6,6,6,5,5,26,Curriculum and Teaching/Giftedness,2,New Jersey
319,12,1,3,8,6,7,5,5,6,26,Curriculum and Teaching/Giftedness,2,New Jersey
320,13,1,4,5,7,5,7,9,6,36,History,2,Pennsylvania
320,13,1,5,9,8,5,,,7,36,History,2,Pennsylvania
320,13,1,5,5,5,5,5,5,5,36,History,2,Pennsylvania
320,13,1,3,7,7,6,8,7,4,36,History,2,Pennsylvania
320,13,1,6,7,7,6,7,5,6,36,History,2,Pennsylvania
320,13,1,7,9,9,7,7,4,6,36,History,2,Pennsylvania
320,13,1,8,9,10,9,10,9,8,36,History,2,Pennsylvania
320,13,1,5,6,10,4,10,5,5,36,History,2,Pennsylvania
320,13,1,6,9,8,6,8,,4,36,History,2,Pennsylvania
320,13,1,5,8,9,7,8,7,6,36,History,2,Pennsylvania
320,13,1,5,6,7,3,7,3,5,36,History,2,Pennsylvania
320,13,1,7,7,7,5,5,5,6,36,History,2,Pennsylvania
320,13,1,6,6,7,6,6,5,5,36,History,2,Pennsylvania
320,13,1,5,6,6,5,4,4,5,36,History,2,Pennsylvania
321,14,1,5,7,7,4,7,1,3,29,Business,2,France  / New York
321,14,1,7,7,,5,,,6,29,Business,2,France  / New York
321,14,1,8,7,8,9,9,7,8,29,Business,2,France  / New York
321,14,1,4,7,7,7,8,5,6,29,Business,2,France  / New York
321,14,1,7,7,7,7,7,7,7,29,Business,2,France  / New York
321,14,1,6,7,7,2,2,2,4,29,Business,2,France  / New York
321,14,1,9,8,10,9,8,9,7,29,Business,2,France  / New York
321,14,1,6,6,7,7,9,6,7,29,Business,2,France  / New York
321,14,1,7,6,,,,,5,29,Business,2,France  / New York
321,14,1,4,6,8,6,8,5,6,29,Business,2,France  / New York
321,14,1,5,5,6,3,5,0,4,29,Business,2,France  / New York
321,14,1,7,6,7,6,6,5,6,29,Business,2,France  / New York
321,14,1,6,6,8,6,6,4,6,29,Business,2,France  / New York
321,14,1,4,7,8,5,8,5,7,29,Business,2,France  / New York
322,1,0,7,7,7,7,7,7,7,34,Anthropology,4,Tokyo and Texas
322,1,0,6,6,7,7,5,4,7,34,Anthropology,4,Tokyo and Texas
322,1,0,6,7,6,6,6,6,6,34,Anthropology,4,Tokyo and Texas
322,1,0,5,4,4,2,2,,3,34,Anthropology,4,Tokyo and Texas
322,1,0,6,8,8,8,8,1,2,34,Anthropology,4,Tokyo and Texas
322,1,0,9,9,9,7,7,6,8,34,Anthropology,4,Tokyo and Texas
322,1,0,6,6,6,5,6,5,5,34,Anthropology,4,Tokyo and Texas
322,1,0,8,7,7,8,9,7,8,34,Anthropology,4,Tokyo and Texas
322,1,0,5,7,8,5,6,5,5,34,Anthropology,4,Tokyo and Texas
323,2,0,8,10,9,7,8,8,8,25,Instructional Tech & Media,4,Taiwan
323,2,0,8,8,7,7,7,7,8,25,Instructional Tech & Media,4,Taiwan
323,2,0,8,7,7,6,6,7,7,25,Instructional Tech & Media,4,Taiwan
323,2,0,8,8,8,6,8,5,8,25,Instructional Tech & Media,4,Taiwan
323,2,0,6,5,4,3,4,2,3,25,Instructional Tech & Media,4,Taiwan
323,2,0,10,10,9,7,7,8,8,25,Instructional Tech & Media,4,Taiwan
323,2,0,6,6,7,6,6,5,6,25,Instructional Tech & Media,4,Taiwan
323,2,0,9,9,8,6,8,5,8,25,Instructional Tech & Media,4,Taiwan
323,2,0,7,8,7,4,5,4,5,25,Instructional Tech & Media,4,Taiwan
324,3,0,10,10,9,10,10,10,10,23,School Psychology,2,"Erie, PA"
324,3,0,7,8,7,7,6,6,8,23,School Psychology,2,"Erie, PA"
324,3,0,6,8,6,6,6,6,6,23,School Psychology,2,"Erie, PA"
324,3,0,6,7,7,7,,7,7,23,School Psychology,2,"Erie, PA"
324,3,0,7,7,6,8,6,8,7,23,School Psychology,2,"Erie, PA"
324,3,0,6,6,7,7,6,5,5,23,School Psychology,2,"Erie, PA"
324,3,0,5,6,6,5,6,5,4,23,School Psychology,2,"Erie, PA"
324,3,0,8,6,7,9,7,7,9,23,School Psychology,2,"Erie, PA"
324,3,0,9,8,8,10,7,9,8,23,School Psychology,2,"Erie, PA"
325,4,0,5,10,9,10,8,8,7,30,School Psychology,3,New York
325,4,0,5,8,7,7,6,6,8,30,School Psychology,3,New York
325,4,0,7,8,8,8,7,7,8,30,School Psychology,3,New York
325,4,0,4,8,5,7,7,,5,30,School Psychology,3,New York
325,4,0,6,8,8,7,5,6,4,30,School Psychology,3,New York
325,4,0,10,9,9,10,8,9,9,30,School Psychology,3,New York
325,4,0,5,6,7,7,6,7,6,30,School Psychology,3,New York
325,4,0,8,8,7,9,6,6,8,30,School Psychology,3,New York
325,4,0,6,5,6,8,10,5,7,30,School Psychology,3,New York
326,5,0,6,10,9,8,8,8,6,36,Instructional Media and Technology,1,"Westchester, new York"
326,5,0,4,7,5,5,6,3,5,36,Instructional Media and Technology,1,"Westchester, new York"
326,5,0,6,8,8,8,6,7,6,36,Instructional Media and Technology,1,"Westchester, new York"
326,5,0,4,7,6,6,6,3,4,36,Instructional Media and Technology,1,"Westchester, new York"
326,5,0,4,8,7,8,7,6,2,36,Instructional Media and Technology,1,"Westchester, new York"
326,5,0,7,10,9,7,7,7,6,36,Instructional Media and Technology,1,"Westchester, new York"
326,5,0,5,8,8,8,8,8,7,36,Instructional Media and Technology,1,"Westchester, new York"
326,5,0,4,8,6,5,6,3,4,36,Instructional Media and Technology,1,"Westchester, new York"
326,5,0,4,8,6,5,5,7,5,36,Instructional Media and Technology,1,"Westchester, new York"
327,6,0,9,10,10,10,9,9,9,29,SIPA / MIA,2,USA/American
327,6,0,7,8,7,8,7,8,8,29,SIPA / MIA,2,USA/American
327,6,0,9,7,7,8,8,6,8,29,SIPA / MIA,2,USA/American
327,6,0,7,6,7,6,5,7,6,29,SIPA / MIA,2,USA/American
327,6,0,8,5,7,7,6,5,8,29,SIPA / MIA,2,USA/American
327,6,0,10,10,10,9,9,8,10,29,SIPA / MIA,2,USA/American
327,6,0,8,8,8,7,8,7,6,29,SIPA / MIA,2,USA/American
327,6,0,9,9,9,9,8,10,9,29,SIPA / MIA,2,USA/American
327,6,0,8,5,6,9,7,4,6,29,SIPA / MIA,2,USA/American
328,7,0,10,10,9,10,9,9,10,30,English Education,2,NYC
328,7,0,6,8,7,6,6,7,7,30,English Education,2,NYC
328,7,0,8,8,8,7,6,8,8,30,English Education,2,NYC
328,7,0,5,8,6,6,6,6,6,30,English Education,2,NYC
328,7,0,5,7,7,4,9,2,2,30,English Education,2,NYC
328,7,0,9,6,8,7,7,6,6,30,English Education,2,NYC
328,7,0,8,8,8,8,7,7,7,30,English Education,2,NYC
328,7,0,7,9,8,8,6,7,8,30,English Education,2,NYC
328,7,0,8,6,7,7,6,4,5,30,English Education,2,NYC
329,8,0,4,6,8,5,5,5,4,29,art education,2,"Great Neck, NY"
329,8,0,4,6,6,5,6,3,5,29,art education,2,"Great Neck, NY"
329,8,0,6,7,7,5,5,5,6,29,art education,2,"Great Neck, NY"
329,8,0,5,7,5,5,,5,6,29,art education,2,"Great Neck, NY"
329,8,0,2,2,5,1,7,1,1,29,art education,2,"Great Neck, NY"
329,8,0,7,9,8,6,6,6,6,29,art education,2,"Great Neck, NY"
329,8,0,6,8,7,6,7,6,7,29,art education,2,"Great Neck, NY"
329,8,0,6,9,8,6,6,9,7,29,art education,2,"Great Neck, NY"
329,8,0,5,8,7,4,5,4,5,29,art education,2,"Great Neck, NY"
330,9,0,7,7,8,6,6,6,5,22,MA in Quantitative Methods,4,California (West Coast)
330,9,0,9,8,7,9,6,7,9,22,MA in Quantitative Methods,4,California (West Coast)
330,9,0,8,8,8,7,8,7,8,22,MA in Quantitative Methods,4,California (West Coast)
330,9,0,8,8,8,8,6,8,7,22,MA in Quantitative Methods,4,California (West Coast)
330,9,0,6,3,7,6,9,1,4,22,MA in Quantitative Methods,4,California (West Coast)
330,9,0,10,7,8,8,8,6,6,22,MA in Quantitative Methods,4,California (West Coast)
330,9,0,7,7,8,7,9,6,7,22,MA in Quantitative Methods,4,California (West Coast)
330,9,0,6,9,9,8,8,7,6,22,MA in Quantitative Methods,4,California (West Coast)
330,9,0,7,8,8,8,6,7,6,22,MA in Quantitative Methods,4,California (West Coast)
331,10,0,4,8,8,6,6,5,5,34,Early Childhood Education,2,New Jersey
331,10,0,3,4,3,2,6,5,4,34,Early Childhood Education,2,New Jersey
331,10,0,5,8,7,7,5,7,5,34,Early Childhood Education,2,New Jersey
331,10,0,3,6,4,3,3,,3,34,Early Childhood Education,2,New Jersey
331,10,0,2,7,7,5,8,2,2,34,Early Childhood Education,2,New Jersey
331,10,0,8,9,7,6,6,6,6,34,Early Childhood Education,2,New Jersey
331,10,0,6,5,7,5,7,6,6,34,Early Childhood Education,2,New Jersey
331,10,0,4,6,5,3,4,4,4,34,Early Childhood Education,2,New Jersey
331,10,0,5,8,6,5,6,4,5,34,Early Childhood Education,2,New Jersey
332,1,1,8,,10,8,,10,10,30,anthropology,4,japan
332,1,1,6,7,8,8,6,6,6,30,anthropology,4,japan
332,1,1,1,10,10,6,5,1,3,30,anthropology,4,japan
332,1,1,5,7,8,7,7,5,5,30,anthropology,4,japan
332,1,1,7,10,8,10,,9,8,30,anthropology,4,japan
332,1,1,5,10,8,8,8,2,8,30,anthropology,4,japan
332,1,1,6,8,8,10,8,6,8,30,anthropology,4,japan
332,1,1,6,7,7,5,6,,6,30,anthropology,4,japan
332,1,1,3,9,8,4,6,2,4,30,anthropology,4,japan
332,1,1,4,8,8,5,6,3,5,30,anthropology,4,japan
333,2,1,10,,10,10,,8,10,23,MBA,2,"Portland, OR"
333,2,1,8,7,8,7,6,6,7,23,MBA,2,"Portland, OR"
333,2,1,3,6,7,7,6,3,7,23,MBA,2,"Portland, OR"
333,2,1,7,7,7,7,5,5,7,23,MBA,2,"Portland, OR"
333,2,1,9,10,9,10,,7,9,23,MBA,2,"Portland, OR"
333,2,1,8,8,8,10,,10,10,23,MBA,2,"Portland, OR"
333,2,1,8,8,8,8,6,8,9,23,MBA,2,"Portland, OR"
333,2,1,7,6,8,7,8,,7,23,MBA,2,"Portland, OR"
333,2,1,8,9,9,8,9,7,8.5,23,MBA,2,"Portland, OR"
333,2,1,10,8,5,7,5,4,7,23,MBA,2,"Portland, OR"
334,3,1,8,,10,10,,10,10,29,MBA,4,New York/South Korea/Japan
334,3,1,8,7,8,7,7,6,7,29,MBA,4,New York/South Korea/Japan
334,3,1,2,6,8,9,5,2,7,29,MBA,4,New York/South Korea/Japan
334,3,1,7,6,7,8,6,5,6,29,MBA,4,New York/South Korea/Japan
334,3,1,8,10,9,10,7,6,8,29,MBA,4,New York/South Korea/Japan
334,3,1,8,8,8,8,8,8,8,29,MBA,4,New York/South Korea/Japan
334,3,1,8,6,8,8,8,5,8,29,MBA,4,New York/South Korea/Japan
334,3,1,8,6,8,7,8,,7,29,MBA,4,New York/South Korea/Japan
334,3,1,6,8,6,7,6,6,6,29,MBA,4,New York/South Korea/Japan
334,3,1,10,8,7,6,6,7,6,29,MBA,4,New York/South Korea/Japan
335,4,1,5,,10,7,,,8,24,Psychology,2,Michigan
335,4,1,,,,,,,,24,Psychology,2,Michigan
335,4,1,1,7,10,6,10,1,1,24,Psychology,2,Michigan
335,4,1,8,7,8,5,7,5,8,24,Psychology,2,Michigan
335,4,1,7,10,10,6,10,6,7,24,Psychology,2,Michigan
335,4,1,8,10,8,8,8,8,6,24,Psychology,2,Michigan
335,4,1,8,7,8,8,8,8,6,24,Psychology,2,Michigan
335,4,1,6,7,8,6,8,6,7,24,Psychology,2,Michigan
335,4,1,6,7,9,6,8,6,6,24,Psychology,2,Michigan
335,4,1,7,7,7,5,6,5,6,24,Psychology,2,Michigan
336,5,1,8,,10,10,,,8,25,Architecture,3,Miami
336,5,1,6,7,7,6,6,6,6,25,Architecture,3,Miami
336,5,1,3,7,8,9,6,2,2,25,Architecture,3,Miami
336,5,1,6,7,6,8,5,5,5,25,Architecture,3,Miami
336,5,1,7,10,9,9,,9,9,25,Architecture,3,Miami
336,5,1,8,8,8,10,8,5,10,25,Architecture,3,Miami
336,5,1,6,8,8,8,7,8,10,25,Architecture,3,Miami
336,5,1,7,7,9,6,7,6,8,25,Architecture,3,Miami
336,5,1,4,9,8,4,7,4,5,25,Architecture,3,Miami
336,5,1,6,7,7,4,6,2,4,25,Architecture,3,Miami
337,6,1,8,,10,10,,8,9,28,Urban Planning,2,"Dallas, Texas"
337,6,1,6,8,7,7,6,8,6,28,Urban Planning,2,"Dallas, Texas"
337,6,1,1,7,9,7,6,1,3,28,Urban Planning,2,"Dallas, Texas"
337,6,1,6,8,8,7,7,7,5,28,Urban Planning,2,"Dallas, Texas"
337,6,1,8,10,9,10,9,7,8,28,Urban Planning,2,"Dallas, Texas"
337,6,1,8,10,8,8,8,8,8,28,Urban Planning,2,"Dallas, Texas"
337,6,1,7,9,8,8,7,6,10,28,Urban Planning,2,"Dallas, Texas"
337,6,1,6,8,8,6,7,3,7,28,Urban Planning,2,"Dallas, Texas"
337,6,1,4,8,8,4,6,2,4,28,Urban Planning,2,"Dallas, Texas"
337,6,1,5,7,7,5,4,5,5,28,Urban Planning,2,"Dallas, Texas"
338,7,1,5,,10,8,,,8,27,Urban Planning,6,"Bombay, India"
338,7,1,6,7,7,6,6,6,6,27,Urban Planning,6,"Bombay, India"
338,7,1,1,7,9,2,5,2,2,27,Urban Planning,6,"Bombay, India"
338,7,1,5,5,7,5,7,5,4,27,Urban Planning,6,"Bombay, India"
338,7,1,7,10,9,8,,6,7,27,Urban Planning,6,"Bombay, India"
338,7,1,8,8,8,8,8,3,8,27,Urban Planning,6,"Bombay, India"
338,7,1,5,7,7,5,10,5,5,27,Urban Planning,6,"Bombay, India"
338,7,1,3,7,8,6,8,2,4,27,Urban Planning,6,"Bombay, India"
338,7,1,4,9,8,6,8,2,5,27,Urban Planning,6,"Bombay, India"
338,7,1,4,8,7,4,7,3,3,27,Urban Planning,6,"Bombay, India"
339,8,1,10,,10,10,8,10,10,,,,
339,8,1,7,6,7,8,6,7,7,,,,
339,8,1,3,7,9,6,7,9,7,,,,
339,8,1,7,7,7,8,7,5,7,,,,
339,8,1,9,10,8,10,9,5,8,,,,
339,8,1,8,8,8,8,8,8,7,,,,
339,8,1,9,8,8,8,8,4,7,,,,
339,8,1,5,6,7,6,7,,5,,,,
339,8,1,5,7,6,6,7,5,6,,,,
339,8,1,7,7,7,8,6,5,8,,,,
340,9,1,8,,10,8,,10,8,,,,
340,9,1,,,,,,,,,,,
340,9,1,8,9,9,9,9,9,9,,,,
340,9,1,7,5,6,4,5,5,5,,,,
340,9,1,8,10,9,8,8,5,8,,,,
340,9,1,8,3,7,6,7,3,5,,,,
340,9,1,6,6,7,7,7,7,7,,,,
340,9,1,8,3,7,6,,2,5,,,,
340,9,1,9,8,8,7,8,6,7,,,,
340,9,1,8,7,7,7,6,5,7,,,,
341,1,0,7,8,9,7,7,1,7,23,Political Science,4,New Jersey
341,1,0,8,8,8,8,8,8,8,23,Political Science,4,New Jersey
341,1,0,6,7,7,6,5,5,7,23,Political Science,4,New Jersey
341,1,0,8,9,8,9,8,8,8,23,Political Science,4,New Jersey
341,1,0,6,7,7,8,6,8,8,23,Political Science,4,New Jersey
341,1,0,9,8,8,8,7,9,9,23,Political Science,4,New Jersey
341,1,0,6,8,7,7,6,7,7,23,Political Science,4,New Jersey
341,1,0,8,7,8,8,7,8,7,23,Political Science,4,New Jersey
341,1,0,,,,,,,,23,Political Science,4,New Jersey
341,1,0,6,9,7,7,5,3,5,23,Political Science,4,New Jersey
341,1,0,8,7,7,7,4,5,8,23,Political Science,4,New Jersey
341,1,0,,,,,,,,23,Political Science,4,New Jersey
341,1,0,8,7,9,8,8,8,8,23,Political Science,4,New Jersey
341,1,0,7,6,6,5,5,5,6,23,Political Science,4,New Jersey
341,1,0,4,7,7,7,5,3,5,23,Political Science,4,New Jersey
341,1,0,8,9,7,7,7,7,7,23,Political Science,4,New Jersey
341,1,0,8,8,8,8,7,6,5,23,Political Science,4,New Jersey
341,1,0,6,7,6,5,10,4,6,23,Political Science,4,New Jersey
342,2,0,,,,,,,,33,Ed.D. in higher education policy at TC,3,"Palo Alto, CA"
342,2,0,6,7,7,7,7,7,7,33,Ed.D. in higher education policy at TC,3,"Palo Alto, CA"
342,2,0,6,8,8,7,8,6,7,33,Ed.D. in higher education policy at TC,3,"Palo Alto, CA"
342,2,0,6,7,7,9,8,7,6,33,Ed.D. in higher education policy at TC,3,"Palo Alto, CA"
342,2,0,5,5,6,7,6,4,5,33,Ed.D. in higher education policy at TC,3,"Palo Alto, CA"
342,2,0,7,6,6,6,6,6,7,33,Ed.D. in higher education policy at TC,3,"Palo Alto, CA"
342,2,0,7,6,6,9,8,7,8,33,Ed.D. in higher education policy at TC,3,"Palo Alto, CA"
342,2,0,7,8,8,8,7,6,6,33,Ed.D. in higher education policy at TC,3,"Palo Alto, CA"
342,2,0,10,8,7,5,5,6,8,33,Ed.D. in higher education policy at TC,3,"Palo Alto, CA"
342,2,0,5,5,6,4,3,3,3,33,Ed.D. in higher education policy at TC,3,"Palo Alto, CA"
342,2,0,6,10,9,5,5,5,6,33,Ed.D. in higher education policy at TC,3,"Palo Alto, CA"
342,2,0,7,7,7,6,5,,7,33,Ed.D. in higher education policy at TC,3,"Palo Alto, CA"
342,2,0,,,,,,,,33,Ed.D. in higher education policy at TC,3,"Palo Alto, CA"
342,2,0,5,5,6,4,5,5,6,33,Ed.D. in higher education policy at TC,3,"Palo Alto, CA"
342,2,0,3,6,6,5,5,3,4,33,Ed.D. in higher education policy at TC,3,"Palo Alto, CA"
342,2,0,6,9,8,7,9,8,8,33,Ed.D. in higher education policy at TC,3,"Palo Alto, CA"
342,2,0,5,5,5,5,8,4,3,33,Ed.D. in higher education policy at TC,3,"Palo Alto, CA"
342,2,0,4,6,6,5,8,3,5,33,Ed.D. in higher education policy at TC,3,"Palo Alto, CA"
343,3,0,10,10,10,8,9,8,10,32,Epidemiology,2,New York
343,3,0,7,7,7,7,7,7,7,32,Epidemiology,2,New York
343,3,0,4,7,7,6,8,4,5,32,Epidemiology,2,New York
343,3,0,3,9,8,6,8,6,4,32,Epidemiology,2,New York
343,3,0,6,9,9,8,9,7,8,32,Epidemiology,2,New York
343,3,0,6,7,6,7,5,6,6,32,Epidemiology,2,New York
343,3,0,3,6,6,4,6,9,4,32,Epidemiology,2,New York
343,3,0,5,7,8,6,6,5,5,32,Epidemiology,2,New York
343,3,0,8,7,10,8,7,4,5,32,Epidemiology,2,New York
343,3,0,3,6,7,2,6,1,3,32,Epidemiology,2,New York
343,3,0,2,10,7,3,7,8,6,32,Epidemiology,2,New York
343,3,0,5,9,9,5,6,,5,32,Epidemiology,2,New York
343,3,0,7,9,10,8,9,6,7,32,Epidemiology,2,New York
343,3,0,5,5,6,4,5,5,4,32,Epidemiology,2,New York
343,3,0,,,,,,,,32,Epidemiology,2,New York
343,3,0,5,9,7,5,9,4,4,32,Epidemiology,2,New York
343,3,0,,,,,,,,32,Epidemiology,2,New York
